Ingredient,Dish,Meal,Date,Index,Vegetarian,Vegan,Gluten-Free
grilled chicken (ABF chicken (halal)),Chicken Fajitas,dinner,2022-08-14,0,False,False,False
bell peppers,Chicken Fajitas,dinner,2022-08-14,0,False,False,False
onions,Chicken Fajitas,dinner,2022-08-14,0,False,False,False
garlic,Chicken Fajitas,dinner,2022-08-14,0,False,False,False
canola/olive oil blend,Chicken Fajitas,dinner,2022-08-14,0,False,False,False
salt,Chicken Fajitas,dinner,2022-08-14,0,False,False,False
chili powder,Chicken Fajitas,dinner,2022-08-14,0,False,False,False
cumin,Chicken Fajitas,dinner,2022-08-14,0,False,False,False
"mac & cheese (macaroni, parmesan cheese, white cheddar cheese, fontina cheese, whole milk, unsalted butter, flour, dijon mustard, onions, salt, nutmeg, bay leaf)",Southern Pimento Mac & Cheese,lunch,2023-01-16,7,True,False,False
bread crumbs,Southern Pimento Mac & Cheese,lunch,2023-01-16,7,True,False,False
parsley,Southern Pimento Mac & Cheese,lunch,2023-01-16,7,True,False,False
cheddar cheese,Southern Pimento Mac & Cheese,lunch,2023-01-16,7,True,False,False
parmesan cheese,Southern Pimento Mac & Cheese,lunch,2023-01-16,7,True,False,False
pimento cheese,Southern Pimento Mac & Cheese,lunch,2023-01-16,7,True,False,False
cajun seasoning,Southern Pimento Mac & Cheese,lunch,2023-01-16,7,True,False,False
shrimp,Shrimp Kelaguen,dinner,2022-05-12,9,False,False,False
potatoes,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
kidney beans,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
onions,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
lime juice,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
garbanzo beans,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
spinach,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
parsley,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
cilantro,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
garlic,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
"vegetable soup base (contains mushrooms, celery)",Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
pepper,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
salt,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
turmeric,Ghormeh Sabzi,lunch,2022-08-15,1,False,True,True
eggplant,Babaganoush,dinner,2022-05-30,14,False,True,True
tahini,Babaganoush,dinner,2022-05-30,14,False,True,True
lemon juice,Babaganoush,dinner,2022-05-30,14,False,True,True
garlic,Babaganoush,dinner,2022-05-30,14,False,True,True
salt,Babaganoush,dinner,2022-05-30,14,False,True,True
ABF chicken (halal),Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
bulgur,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
garlic,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
onions,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
"harissa seasoning (hot chili peppers, garlic, onions, olive oil, spices, sunflower oil, lactic acid)",Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
tzatziki sauce,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
parsley,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
mint,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
onion powder,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
garlic powder,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
paprika,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
cumin seeds,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
lemon juice,Chicken Keftedes Tzatziki,dinner,2022-09-02,10,False,False,False
chicken,Tandoori Chicken,lunch,2023-02-01,0,False,False,True
"tandoori marinade (greek yogurt, sour cream, garlic, ginger, garam masala, chili powder, cumin, coriander, red food coloring, yellow food coloring)",Tandoori Chicken,lunch,2023-02-01,0,False,False,True
sweet potatoes,Harissa Sweet Potatoes,dinner,2022-05-16,12,False,True,True
yams,Harissa Sweet Potatoes,dinner,2022-05-16,12,False,True,True
lemon juice,Harissa Sweet Potatoes,dinner,2022-05-16,12,False,True,True
salt,Harissa Sweet Potatoes,dinner,2022-05-16,12,False,True,True
pepper,Harissa Sweet Potatoes,dinner,2022-05-16,12,False,True,True
"harissa paste (hot chili peppers, garlic, onions, olive oil, salt, spices, sunflower oil, lactic acid)",Harissa Sweet Potatoes,dinner,2022-05-16,12,False,True,True
lobster,Lobster,lunch,2022-06-08,16,False,False,True
canola/olive oil blend,Lobster,lunch,2022-06-08,16,False,False,True
parsley,Lobster,lunch,2022-06-08,16,False,False,True
lemon juice,Lobster,lunch,2022-06-08,16,False,False,True
salt,Lobster,lunch,2022-06-08,16,False,False,True
humanely raised pork,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
garlic,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
oregano,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
parsley,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
smoked paprika,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
chili powder,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
coriander,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
cumin,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
turmeric,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
garlic powder,Puerto Rican Pernil Pork,dinner,2022-08-18,0,False,False,True
brown rice,Brazilian Brown Rice,lunch,2022-11-14,7,False,True,True
onion,Brazilian Brown Rice,lunch,2022-11-14,7,False,True,True
canola/olive oil blend,Brazilian Brown Rice,lunch,2022-11-14,7,False,True,True
salt,Brazilian Brown Rice,lunch,2022-11-14,7,False,True,True
tofu,Vegetable Skewer,dinner,2022-12-13,12,False,True,True
onions,Vegetable Skewer,dinner,2022-12-13,12,False,True,True
bell peppers,Vegetable Skewer,dinner,2022-12-13,12,False,True,True
tomatoes,Vegetable Skewer,dinner,2022-12-13,12,False,True,True
garlic,Vegetable Skewer,dinner,2022-12-13,12,False,True,True
harissa paste,Vegetable Skewer,dinner,2022-12-13,12,False,True,True
"baharat spice (onion powder, coriander, cumin, garlic, paprika, cardamom seeds, pepper, cloves, cinnamon, nutmeg, salt)",Vegetable Skewer,dinner,2022-12-13,12,False,True,True
lemon juice,Vegetable Skewer,dinner,2022-12-13,12,False,True,True
potatoes,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
red lentil,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
onions,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
bulgur,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
harissa paste,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
garlic,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
parsley,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
mint,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
cilantro,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
lemon juice,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
paprika,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
cumin seeds,Vegetable Keftedes,dinner,2023-02-03,13,False,True,False
rice,Cumin Spiced Rice Pilaf,dinner,2023-01-28,3,False,True,True
cumin seeds,Cumin Spiced Rice Pilaf,dinner,2023-01-28,3,False,True,True
canola/olive oil blend,Cumin Spiced Rice Pilaf,dinner,2023-01-28,3,False,True,True
grass fed beef (halal),Loco Moco,dinner,2022-06-12,0,False,False,False
mushrooms,Loco Moco,dinner,2022-06-12,0,False,False,False
eggs,Loco Moco,dinner,2022-06-12,0,False,False,False
green onions,Loco Moco,dinner,2022-06-12,0,False,False,False
sesame oil,Loco Moco,dinner,2022-06-12,0,False,False,False
"furikake seasoning (nori seaweed, sesame seeds, salt, sugar, korean red pepper, mushroom seasoning)",Loco Moco,dinner,2022-06-12,0,False,False,False
"caramelized onion gravy (onions, vegetable soup base, canola/olive oil blend, thyme, bay leaf, butter, flour, salt, pepper)",Loco Moco,dinner,2022-06-12,0,False,False,False
jasmine rice,Spinach Rice Pilaf,dinner,2022-09-10,3,False,True,True
spinach,Spinach Rice Pilaf,dinner,2022-09-10,3,False,True,True
garlic,Spinach Rice Pilaf,dinner,2022-09-10,3,False,True,True
onion,Spinach Rice Pilaf,dinner,2022-09-10,3,False,True,True
canola/olive oil blend,Spinach Rice Pilaf,dinner,2022-09-10,3,False,True,True
arborio rice,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
mushrooms,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
vegetable soup base,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
yellow onions,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
garlic cloves,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
canola/olive oil blend,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
parsley,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
mushroom seasoning,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
salt,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
pepper,Mushroom Risotto,dinner,2023-02-08,6,True,False,True
potato,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
onion,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
butter,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
celery,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
garlic,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
lemon juice,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
corn,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
flour,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
vegetable soup base,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
cream,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
milk,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
pepper,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
sugar,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
salt,Corn Potato Chowder,lunch,2022-11-24,10,True,False,False
"egg drop soup base (corn starch, vegetable soup base, mushroom, tofu, mushroom seasoning, sugar, salt, pepper)",Egg Drop Asparagus Soup,dinner,2022-05-12,8,True,False,True
asparagus,Egg Drop Asparagus Soup,dinner,2022-05-12,8,True,False,True
egg,Egg Drop Asparagus Soup,dinner,2022-05-12,8,True,False,True
carrot,Egg Drop Asparagus Soup,dinner,2022-05-12,8,True,False,True
sesame oil,Egg Drop Asparagus Soup,dinner,2022-05-12,8,True,False,True
ABF chicken (halal),Chicken Larb,dinner,2022-05-12,10,False,False,True
coleslaw,Chicken Larb,dinner,2022-05-12,10,False,False,True
mint,Chicken Larb,dinner,2022-05-12,10,False,False,True
onion,Chicken Larb,dinner,2022-05-12,10,False,False,True
lime juice,Chicken Larb,dinner,2022-05-12,10,False,False,True
cilantro,Chicken Larb,dinner,2022-05-12,10,False,False,True
fish sauce,Chicken Larb,dinner,2022-05-12,10,False,False,True
garlic,Chicken Larb,dinner,2022-05-12,10,False,False,True
thai chili,Chicken Larb,dinner,2022-05-12,10,False,False,True
lime leaves,Chicken Larb,dinner,2022-05-12,10,False,False,True
white beans,White Bean Ragout,lunch,2022-07-11,1,False,True,True
"vegetarian soup base (contains celery, mushrooms)",White Bean Ragout,lunch,2022-07-11,1,False,True,True
onion,White Bean Ragout,lunch,2022-07-11,1,False,True,True
celery,White Bean Ragout,lunch,2022-07-11,1,False,True,True
garlic,White Bean Ragout,lunch,2022-07-11,1,False,True,True
tomato,White Bean Ragout,lunch,2022-07-11,1,False,True,True
canola/olive oil blend,White Bean Ragout,lunch,2022-07-11,1,False,True,True
cumin,White Bean Ragout,lunch,2022-07-11,1,False,True,True
coriander seeds,White Bean Ragout,lunch,2022-07-11,1,False,True,True
cilantro,White Bean Ragout,lunch,2022-07-11,1,False,True,True
chili powder,White Bean Ragout,lunch,2022-07-11,1,False,True,True
unbleached wheat flour,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
malted barley flour,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
sour culture,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
salt,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
yeast,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
sesame seeds,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
amaranth,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
poppy seeds,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
whole wheat flour,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
dark rye flour,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
malt powder,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
honey,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
extra virgin olive oil,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
semolina,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
wheat germ,Assorted Dinner Rolls with Butter,dinner,2022-12-06,7,True,False,False
spinach,Nicoise Salad,dinner,2022-06-02,1,False,False,True
wild caught alaskan salmon,Nicoise Salad,dinner,2022-06-02,1,False,False,True
green bean,Nicoise Salad,dinner,2022-06-02,1,False,False,True
potato,Nicoise Salad,dinner,2022-06-02,1,False,False,True
tomato,Nicoise Salad,dinner,2022-06-02,1,False,False,True
lettuce,Nicoise Salad,dinner,2022-06-02,1,False,False,True
eggs,Nicoise Salad,dinner,2022-06-02,1,False,False,True
canola/olive oil blend,Nicoise Salad,dinner,2022-06-02,1,False,False,True
"italian dressing (canola/olive oil, rice vinegar, red wine vinegar, sugar, garlic, mustard, shallot, salt, onion powder, garlic powder, red pepper flakes, thyme, parsley, oregano leaf, black pepper, basil)",Nicoise Salad,dinner,2022-06-02,1,False,False,True
black pepper,Nicoise Salad,dinner,2022-06-02,1,False,False,True
ketchup,Smoky Ginger Ketchup,dinner,2022-06-20,21,False,True,True
liquid smoke seasoning,Smoky Ginger Ketchup,dinner,2022-06-20,21,False,True,True
gluten free brown rice penne pasta,Gluten Free Brown Rice Penne Dish,lunch,2022-12-07,3,False,True,True
tomato,Gluten Free Brown Rice Penne Dish,lunch,2022-12-07,3,False,True,True
canola/olive oil blend,Gluten Free Brown Rice Penne Dish,lunch,2022-12-07,3,False,True,True
basil,Gluten Free Brown Rice Penne Dish,lunch,2022-12-07,3,False,True,True
garlic,Gluten Free Brown Rice Penne Dish,lunch,2022-12-07,3,False,True,True
buckwheat soba noodle,Seaweed Buckwheat Noodle Salad,dinner,2022-05-12,11,True,False,False
seaweed salad,Seaweed Buckwheat Noodle Salad,dinner,2022-05-12,11,True,False,False
carrot,Seaweed Buckwheat Noodle Salad,dinner,2022-05-12,11,True,False,False
cucumber,Seaweed Buckwheat Noodle Salad,dinner,2022-05-12,11,True,False,False
green onion,Seaweed Buckwheat Noodle Salad,dinner,2022-05-12,11,True,False,False
tamari sauce,Seaweed Buckwheat Noodle Salad,dinner,2022-05-12,11,True,False,False
sesame oil,Seaweed Buckwheat Noodle Salad,dinner,2022-05-12,11,True,False,False
sesame seeds,Seaweed Buckwheat Noodle Salad,dinner,2022-05-12,11,True,False,False
cannellini beans,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
kale,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
celery,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
leeks,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
"vegetable soup base (contains carrots, celery)",Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
canola/olive oil blend,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
pumpkin,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
apple,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
sage,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
apple cider vinegar,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
salt,Pumpkin Soup With Leeks & White Beans,lunch,2022-09-26,9,False,True,True
pasta,Tofu & Lentil Pasta Bake,lunch,2022-11-25,1,False,True,False
lentils,Tofu & Lentil Pasta Bake,lunch,2022-11-25,1,False,True,False
tofu,Tofu & Lentil Pasta Bake,lunch,2022-11-25,1,False,True,False
marinara sauce,Tofu & Lentil Pasta Bake,lunch,2022-11-25,1,False,True,False
tomatoes,Tofu & Lentil Pasta Bake,lunch,2022-11-25,1,False,True,False
canola/olive oil blend,Tofu & Lentil Pasta Bake,lunch,2022-11-25,1,False,True,False
italian seasoning,Tofu & Lentil Pasta Bake,lunch,2022-11-25,1,False,True,False
orzo,Orzo with Sundried Tomatoes,dinner,2022-07-29,13,False,True,False
sundried tomato,Orzo with Sundried Tomatoes,dinner,2022-07-29,13,False,True,False
onions,Orzo with Sundried Tomatoes,dinner,2022-07-29,13,False,True,False
garlic,Orzo with Sundried Tomatoes,dinner,2022-07-29,13,False,True,False
canola/olive oil blend,Orzo with Sundried Tomatoes,dinner,2022-07-29,13,False,True,False
salt,Orzo with Sundried Tomatoes,dinner,2022-07-29,13,False,True,False
garbanzo beans,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
potatoes,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
carrots,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
turnips,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
tomato puree,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
"carrot raisin pilaf (rice, carrots, raisins, canola/olive oil blend, cumin seeds, salt)",Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
chermoula spice,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
harissa paste,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
"baharat spice (onion powder, coriander seeds, cumin seeds, paprika, garlic, cardamom seeds, pepper, cinnamon, nutmeg, salt)",Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
sugar,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
cinnamon,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
oregano,Tunisian Vegetable Tagine,dinner,2023-01-16,15,False,True,True
basmati rice,Fruited Basmati Rice,dinner,2022-05-20,13,False,True,False
golden raisins,Fruited Basmati Rice,dinner,2022-05-20,13,False,True,False
dried cranberries,Fruited Basmati Rice,dinner,2022-05-20,13,False,True,False
dried apricots,Fruited Basmati Rice,dinner,2022-05-20,13,False,True,False
dates,Fruited Basmati Rice,dinner,2022-05-20,13,False,True,False
red onions,Fruited Basmati Rice,dinner,2022-05-20,13,False,True,False
lemon juice,Fruited Basmati Rice,dinner,2022-05-20,13,False,True,False
cilantro,Fruited Basmati Rice,dinner,2022-05-20,13,False,True,False
turmeric,Fruited Basmati Rice,dinner,2022-05-20,13,False,True,False
catfish,Fried Catfish,dinner,2022-06-20,2,False,False,False
"creole spice (herb de provence, cumin, cayenne pepper, paprika, salt, black pepper)",Fried Catfish,dinner,2022-06-20,2,False,False,False
cornmeal flour,Fried Catfish,dinner,2022-06-20,2,False,False,False
cornstarch,Fried Catfish,dinner,2022-06-20,2,False,False,False
egg,Fried Catfish,dinner,2022-06-20,2,False,False,False
all purpose flour,Fried Catfish,dinner,2022-06-20,2,False,False,False
canola/olive oil blend,Fried Catfish,dinner,2022-06-20,2,False,False,False
"chipotle aioli sauce (mayonnaise, chipotle pepper, garlic, lemon juice, red wine vinegar, sherry wine vinegar)",Fried Catfish,dinner,2022-06-20,2,False,False,False
sweet pickle relish,Fried Catfish,dinner,2022-06-20,2,False,False,False
shallot,Fried Catfish,dinner,2022-06-20,2,False,False,False
brussels sprouts,Balsamic Roasted Brussels Sprouts,lunch,2022-06-08,6,False,True,True
canola/olive oil blend,Balsamic Roasted Brussels Sprouts,lunch,2022-06-08,6,False,True,True
balsamic vinegar,Balsamic Roasted Brussels Sprouts,lunch,2022-06-08,6,False,True,True
sugar,Balsamic Roasted Brussels Sprouts,lunch,2022-06-08,6,False,True,True
salt,Balsamic Roasted Brussels Sprouts,lunch,2022-06-08,6,False,True,True
sweet potatoes,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
vegetable oil,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
modified food starch,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
sugar,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
salt,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
dextrin,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
spices,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
corn starch,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
rice flour,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
garlic powder,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
onion powder,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
disodium dihydrogen pyrophosphate,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
sodium bicarbonate,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
dried yeast,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
oleoresin paprika,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
xanthan gum,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
natural flavor,Sweet Potato Fries,lunch,2022-11-10,6,False,True,False
eggplant,Veggie Muffuletta,lunch,2022-07-07,1,True,False,False
zucchini,Veggie Muffuletta,lunch,2022-07-07,1,True,False,False
roasted red bell peppers,Veggie Muffuletta,lunch,2022-07-07,1,True,False,False
provolone cheese,Veggie Muffuletta,lunch,2022-07-07,1,True,False,False
"tapenade (black olives, artichoke hearts, roasted red peppers, capers, shallots, lemon, canola/olive oil blend, orange juice, salt, garlic)",Veggie Muffuletta,lunch,2022-07-07,1,True,False,False
cauliflower,Steamed Cauliflower & Broccoli,dinner,2022-06-12,5,False,True,True
broccoli,Steamed Cauliflower & Broccoli,dinner,2022-06-12,5,False,True,True
vegetable soup base,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
chard,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
onion,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
carrot,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
butternut squash,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
zucchini,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
tomato,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
chickpea,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
canola oil,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
sage,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
thyme,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
garlic,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
tomato paste,Butternut Minestrone Soup,lunch,2022-05-24,9,False,True,True
mushroom,Hongos Guisados Stew,dinner,2022-10-27,1,False,True,True
onion,Hongos Guisados Stew,dinner,2022-10-27,1,False,True,True
canola olive oil,Hongos Guisados Stew,dinner,2022-10-27,1,False,True,True
jalapeno chili,Hongos Guisados Stew,dinner,2022-10-27,1,False,True,True
epazote herb,Hongos Guisados Stew,dinner,2022-10-27,1,False,True,True
garlic,Hongos Guisados Stew,dinner,2022-10-27,1,False,True,True
acorn squash,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
celery,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
carrots,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
lentils,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
onions,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
canola oil,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
vegetable soup base (contains mushrooms),Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
garlic,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
bay leaf,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
turmeric,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
lemon juice,Acorn Squash with Beluga Lentils,lunch,2022-11-24,1,False,True,False
eggplant,Eggplant Jambalaya,dinner,2022-06-20,3,False,True,True
rice,Eggplant Jambalaya,dinner,2022-06-20,3,False,True,True
bell peppers,Eggplant Jambalaya,dinner,2022-06-20,3,False,True,True
white rice,Yellow Spanish Rice,dinner,2022-09-12,3,False,True,True
bell peppers,Yellow Spanish Rice,dinner,2022-09-12,3,False,True,True
diced onion,Yellow Spanish Rice,dinner,2022-09-12,3,False,True,True
annatto seeds,Yellow Spanish Rice,dinner,2022-09-12,3,False,True,True
green peas,Yellow Spanish Rice,dinner,2022-09-12,3,False,True,True
"vegetable soup base (contains mushrooms, celery)",Yellow Spanish Rice,dinner,2022-09-12,3,False,True,True
garlic,Yellow Spanish Rice,dinner,2022-09-12,3,False,True,True
pepper,Yellow Spanish Rice,dinner,2022-09-12,3,False,True,True
asparagus,Steamed Asparagus,lunch,2022-06-08,5,False,True,True
pasta,Beef & Mushroom Meatballs Pasta Bake,lunch,2022-11-25,0,False,False,False
parmesan cheese,Beef & Mushroom Meatballs Pasta Bake,lunch,2022-11-25,0,False,False,False
"Breakfast Sandwich (cage free egg, american cheese, canadian bacon, canola/olive oil blend, english muffin, salt, pepper)",All American Breakfast Sandwich,breakfast,2022-06-02,3,False,False,False
unsalted butter,Maitre d Butter,lunch,2022-11-24,19,True,False,True
dijon mustard,Maitre d Butter,lunch,2022-11-24,19,True,False,True
lemon juice,Maitre d Butter,lunch,2022-11-24,19,True,False,True
parsley,Maitre d Butter,lunch,2022-11-24,19,True,False,True
squash,Herb Lemon Tofu,lunch,2022-06-11,1,False,True,False
zucchini,Herb Lemon Tofu,lunch,2022-06-11,1,False,True,False
carrot,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
cabbage,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
tofu,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
rice noodles,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
mushroom,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
onion,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
bell peppers,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
canola/olive oil blend,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
green onion,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
garlic,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
sugar,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
mushroom seasoning,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
curry powder,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
salt,Singaporean Tofu Stir-Fry Noodles,dinner,2022-05-12,1,False,True,True
